iter	Passed	Remaining
1444	68515	168561
1445	68558	168503
1446	68600	168442
1447	68644	168387
1448	68693	168344
1449	68729	168269
1450	68778	168226
1451	68819	168162
1452	68872	168128
1453	68922	168088
1454	68974	168051
1455	69012	167980
1456	69059	167932
1457	69113	167902
1458	69160	167852
1459	69202	167792
1460	69247	167738
1461	69297	167698
1462	69341	167643
1463	69391	167600
1464	69438	167552
1465	69490	167515
1466	69533	167459
1467	69577	167403
1468	69622	167351
1469	69658	167275
1470	69740	167311
1471	69837	167382
1472	69891	167351
1473	69951	167332
1474	70009	167311
1475	70065	167283
1476	70108	167224
1477	70143	167149
1478	70186	167091
1479	70222	167016
1480	70271	166972
1481	70326	166941
1482	70381	166912
1483	70428	166863
1484	70479	166825
1485	70522	166766
1486	70574	166730
1487	70634	166712
1488	70690	166686
1489	70743	166650
1490	70791	166604
1491	70825	166525
1492	70871	166473
1493	70919	166428
1494	70979	166409
1495	71023	166354
1496	71076	166319
1497	71130	166287
1498	71178	166240
1499	71224	166190
1500	71268	166134
1501	71304	166060
1502	71347	166003
1503	71389	165942
1504	71441	165906
1505	71491	165864
1506	71544	165830
1507	71601	165804
1508	71655	165771
1509	71695	165707
1510	71742	165657
1511	71788	165606
1512	71829	165544
1513	71881	165508
1514	71935	165474
1515	71987	165437
1516	72045	165415
1517	72101	165385
1518	72151	165345
1519	72199	165297
1520	72239	165233
1521	72278	165167
1522	72318	165103
1523	72365	165053
1524	72414	165009
1525	72458	164955
1526	72498	164889
1527	72543	164837
1528	72609	164830
1529	72661	164793
1530	72708	164746
1531	72755	164697
1532	72797	164636
1533	72844	164589
1534	72884	164524
1535	72928	164468
1536	72964	164395
1537	73001	164325
1538	73055	164292
1539	73104	164248
1540	73153	164203
1541	73189	164130
1542	73248	164109
1543	73305	164083
1544	73369	164073
1545	73424	164041
1546	73472	163994
1547	73519	163946
1548	73567	163901
1549	73609	163840
1550	73655	163790
1551	73700	163736
1552	73756	163707
1553	73802	163657
1554	73840	163588
1555	73880	163524
1556	73930	163482
1557	73989	163460
1558	74047	163436
1559	74088	163374
1560	74144	163345
1561	74188	163291
1562	74238	163248
1563	74285	163201
1564	74327	163141
1565	74383	163111
1566	74443	163091
1567	74499	163063
1568	74549	163021
1569	74591	162961
1570	74640	162917
1571	74692	162878
1572	74743	162838
1573	74783	162774
1574	74826	162716
1575	74867	162657
1576	74912	162603
1577	74955	162545
1578	74996	162483
1579	75044	162437
1580	75094	162396
1581	75146	162357
1582	75196	162316
1583	75246	162273
1584	75300	162241
1585	75356	162211
1586	75410	162177
1587	75455	162124
1588	75504	162080
1589	75550	162028
1590	75597	161980
1591	75640	161924
1592	75681	161862
1593	75735	161829
1594	75799	161816
1595	75858	161793
1596	75925	161786
1597	75980	161756
