iter	MultiClass
2928	0.1580156839
2929	0.1579961048
2930	0.1579488604
2931	0.1579246242
2932	0.1579134339
2933	0.1579035645
2934	0.1578803413
2935	0.1578660597
2936	0.1578358978
2937	0.1578130424
2938	0.1577848817
2939	0.1577482837
2940	0.1577055488
2941	0.1576895823
2942	0.1576573306
2943	0.1576425337
2944	0.1576157535
2945	0.1575932707
2946	0.1575770985
2947	0.1575387948
2948	0.1575153168
2949	0.1575005754
2950	0.1574687923
2951	0.1574516461
2952	0.1574245469
2953	0.1573778985
2954	0.1573375451
2955	0.1572992191
2956	0.157263026
2957	0.1572368656
2958	0.1572264157
2959	0.1571707042
2960	0.157157776
2961	0.1571450681
2962	0.1571208812
2963	0.1571014083
2964	0.1570827472
2965	0.1570519138
2966	0.1570415118
2967	0.1570237787
2968	0.1570138828
2969	0.1569953266
2970	0.1569715571
2971	0.1569372998
2972	0.1569125101
2973	0.156877296
2974	0.1568460719
2975	0.1568280048
2976	0.1568107552
2977	0.1567925234
2978	0.1567650897
2979	0.1567441813
2980	0.1567129017
2981	0.1566830969
2982	0.1566441886
2983	0.156619004
2984	0.1565882227
2985	0.1565682953
2986	0.1565531836
2987	0.1565155399
2988	0.1565039283
2989	0.1564787225
2990	0.1564517927
2991	0.1564354349
2992	0.1563727788
2993	0.1563467064
2994	0.1563234694
2995	0.1563051264
2996	0.1562688984
2997	0.1562380724
2998	0.1562245594
2999	0.1562097143
3000	0.156195338
3001	0.156167031
3002	0.1561479502
3003	0.1561269931
3004	0.1561151889
3005	0.1560868157
3006	0.1560665645
3007	0.156054291
3008	0.1560411599
3009	0.1560232241
3010	0.1559974375
3011	0.155986059
3012	0.1559693921
3013	0.1559533796
3014	0.1559412629
3015	0.155923019
3016	0.155886881
3017	0.1558727599
3018	0.1558272013
3019	0.1558065419
3020	0.1557884828
3021	0.1557418951
3022	0.1557260925
3023	0.1556954712
3024	0.1556704116
3025	0.1556571156
3026	0.1556204089
3027	0.1555930804
3028	0.1555577856
3029	0.1555403733
3030	0.1555077528
3031	0.1554748495
3032	0.1554652078
3033	0.1554550807
3034	0.1554291466
3035	0.1554091343
3036	0.1553970111
3037	0.1553841583
3038	0.1553726318
3039	0.1553511034
3040	0.1553306435
3041	0.1552988455
3042	0.1552759933
3043	0.1552586691
3044	0.1552339181
3045	0.1552255027
3046	0.1551967317
3047	0.1551512823
3048	0.1551185779
3049	0.1551000055
3050	0.155078223
3051	0.155050583
3052	0.1550095817
3053	0.1549984778
3054	0.1549673562
3055	0.1549374175
3056	0.154922031
3057	0.1549048909
3058	0.1548648601
3059	0.1548120808
3060	0.1547906086
3061	0.154772988
3062	0.1547575178
3063	0.154736739
3064	0.154713162
3065	0.1546787391
3066	0.1546631421
3067	0.1546440858
3068	0.1546199206
3069	0.1545967632
3070	0.1545803001
3071	0.1545697481
3072	0.1545513653
3073	0.1545376099
3074	0.154518975
3075	0.1544793109
3076	0.1544281845
3077	0.1544162633
3078	0.1543997826
3079	0.1543676169
3080	0.1543499167
3081	0.1543280088
3082	0.1543080002
3083	0.1542813684
3084	0.1542505475
3085	0.1542224847
3086	0.1542038068
3087	0.154170673
3088	0.1541491453
3089	0.1541349272
3090	0.1541161562
3091	0.1540906573
3092	0.1540730991
3093	0.1540592099
3094	0.1540380006
3095	0.1540189979
3096	0.1539906475
3097	0.1539689999
3098	0.1539465215
3099	0.1539290954
3100	0.1538855863
3101	0.1538520064
3102	0.1538357819
3103	0.1538134455
3104	0.1538001592
3105	0.1537739929
3106	0.1537466096
3107	0.1537102352
3108	0.1536960085
3109	0.1536709938
3110	0.153629329
3111	0.1536126957
3112	0.1535993601
3113	0.1535806716
3114	0.1535433826
3115	0.1535035538
3116	0.1534722712
3117	0.1534546811
3118	0.1534424945
3119	0.1534178621
3120	0.1533973915
3121	0.1533624025
3122	0.1533331714
3123	0.15331871
3124	0.1532995777
3125	0.1532689197
3126	0.1532545272
3127	0.1532205111
3128	0.15318774
3129	0.1531715074
3130	0.153154061
3131	0.1531222577
3132	0.1530995107
3133	0.1530652867
3134	0.1530160669
3135	0.1529703416
3136	0.1529475904
3137	0.1529316603
3138	0.1528988541
3139	0.1528833077
3140	0.1528658822
3141	0.1528556357
3142	0.1528015113
3143	0.1527718935
3144	0.1527537802
3145	0.152725926
3146	0.1527076676
3147	0.1526843033
3148	0.1526466992
3149	0.1526219292
3150	0.1526148462
3151	0.152598228
3152	0.1525831718
3153	0.1525620099
3154	0.1525291263
3155	0.1525179372
3156	0.1524947007
3157	0.1524750448
3158	0.1524532143
3159	0.1524256633
3160	0.1524060698
3161	0.152384588
3162	0.1523468891
3163	0.1523292394
3164	0.1523063051
3165	0.1522865451
3166	0.1522700712
3167	0.1522431883
3168	0.1522222509
3169	0.1522084593
3170	0.1521880453
3171	0.1521626887
3172	0.1521339362
3173	0.1520983415
3174	0.1520711181
3175	0.1520389411
3176	0.152017896
3177	0.1519932528
3178	0.1519793034
3179	0.1519474947
3180	0.1519090197
3181	0.1518818696
3182	0.1518543976
3183	0.1518362548
3184	0.1518014398
3185	0.1517788485
3186	0.1517667308
3187	0.1517313099
3188	0.1517096259
3189	0.1516820969
3190	0.1516528308
3191	0.1516308391
3192	0.1516128442
3193	0.1515817575
3194	0.1515647648
3195	0.1515403396
3196	0.1515191822
3197	0.1514871429
3198	0.1514625863
3199	0.1514260664
3200	0.1513981667
3201	0.1513672495
3202	0.1513397207
3203	0.1513227957
3204	0.1512898286
3205	0.1512760261
3206	0.1512575766
3207	0.151245952
3208	0.1512230579
3209	0.1511930435
3210	0.1511770675
3211	0.1511469824
3212	0.1511220294
3213	0.1511144577
3214	0.1510769743
3215	0.1510476267
3216	0.1510316755
3217	0.1510167619
3218	0.1509989263
3219	0.1509810079
3220	0.1509695627
3221	0.1509490945
3222	0.15091976
3223	0.1508926925
3224	0.1508827719
3225	0.1508576004
3226	0.1508408577
3227	0.1508286219
3228	0.1508100715
3229	0.150783606
3230	0.1507471204
3231	0.1507184749
3232	0.1506844284
3233	0.1506697462
3234	0.1506463793
3235	0.1506250259
3236	0.1506088488
3237	0.1505616531
3238	0.1505213428
3239	0.1504990785
3240	0.1504816352
3241	0.1504458033
3242	0.1504369175
3243	0.1504166538
3244	0.1503921914
3245	0.1503512652
3246	0.1503260154
3247	0.1503053195
3248	0.1502769735
3249	0.1502489509
3250	0.1502127608
3251	0.1501759374
3252	0.150143227
3253	0.1501265174
3254	0.1500972847
3255	0.1500725119
3256	0.1500482882
3257	0.1500184771
3258	0.1499847594
3259	0.1499718182
3260	0.149947081
3261	0.1499003897
3262	0.1498841295
3263	0.1498682269
3264	0.1498509915
3265	0.1498206734
3266	0.1497938618
3267	0.149780695
3268	0.1497637729
3269	0.1497408982
3270	0.1497152928
3271	0.1496815225
3272	0.1496571771
3273	0.1496386058
3274	0.149623646
3275	0.1496067185
3276	0.1495894266
3277	0.1495561934
3278	0.1495284211
3279	0.149473487
3280	0.1494526919
3281	0.1494242554
3282	0.1493816891
3283	0.1493595303
3284	0.1493440227
3285	0.149312964
3286	0.1493088615
3287	0.1492883603
3288	0.1492704446
3289	0.1492492189
3290	0.1492361716
3291	0.1492208402
3292	0.1491943232
3293	0.1491486315
3294	0.1491344763
3295	0.1491098275
3296	0.1490785192
3297	0.1490649348
3298	0.1490529537
3299	0.1490076416
3300	0.1489708001
3301	0.1489636564
3302	0.1489421613
3303	0.1489299052
3304	0.1489136138
3305	0.1488737976
3306	0.1488430154
3307	0.1488195046
3308	0.1488013338
3309	0.1487776514
3310	0.1487392818
3311	0.1487249125
3312	0.1487049937
3313	0.1486818578
3314	0.1486598171
3315	0.1486216031
3316	0.1485920711
3317	0.1485637208
3318	0.1485476077
3319	0.1485408353
3320	0.1485088428
3321	0.1484837633
3322	0.1484731321
3323	0.1484436034
3324	0.1484356873
3325	0.1483996743
3326	0.1483712008
3327	0.1483494399
3328	0.1483342666
3329	0.1483184158
3330	0.1483052873
3331	0.1482862154
3332	0.1482756107
3333	0.148263754
3334	0.1482298635
3335	0.1481984056
3336	0.1481738943
3337	0.1481384886
3338	0.1481210167
3339	0.1481070335
3340	0.1480866078
3341	0.1480739186
3342	0.1480651839
3343	0.1480415743
3344	0.1480219667
3345	0.1480033926
3346	0.1479815992
3347	0.1479598417
3348	0.1479491678
3349	0.1479285416
3350	0.1479068741
3351	0.1478876679
3352	0.1478699908
3353	0.147843166
3354	0.1478039725
3355	0.1477785989
3356	0.1477673399
3357	0.1477309968
3358	0.1477058631
3359	0.1476697686
3360	0.1476570567
3361	0.1476233779
3362	0.1475959342
3363	0.1475556
3364	0.1475279458
3365	0.1474985106
3366	0.147490449
3367	0.1474405533
3368	0.1474164604
3369	0.1473960088
3370	0.1473793177
3371	0.1473602293
3372	0.1473400882
3373	0.1473218406
3374	0.1473055273
3375	0.1472973068
3376	0.1472783816
3377	0.1472397249
3378	0.1472012113
3379	0.1471771012
3380	0.1471492229
3381	0.147131117
3382	0.1471179934
3383	0.1471044566
3384	0.1470880559
3385	0.1470794507
3386	0.1470509254
3387	0.1470289008
3388	0.1470137324
3389	0.1469871694
3390	0.1469486103
3391	0.1469418602
3392	0.1469298675
3393	0.146889068
3394	0.1468757836
3395	0.1468446829
3396	0.146809137
3397	0.1467896333
3398	0.1467642136
3399	0.1467516415
3400	0.1467340544
3401	0.1466993907
3402	0.1466838037
3403	0.1466607498
3404	0.1466439456
3405	0.1466348559
3406	0.1466089525
3407	0.1465913998
3408	0.1465672548
3409	0.1465516616
3410	0.146520277
3411	0.146494235
3412	0.1464732271
3413	0.1464587842
3414	0.1464361354
3415	0.1464059487
3416	0.1463835083
3417	0.1463689914
3418	0.1463442842
3419	0.1463095551
3420	0.1462911964
3421	0.1462688125
3422	0.1462433273
3423	0.1462345743
3424	0.1462006404
3425	0.1461754459
3426	0.1461510875
3427	0.1461100023
3428	0.1460916406
3429	0.1460831812
3430	0.1460564627
3431	0.1460148459
3432	0.1459915697
3433	0.1459511022
3434	0.1459296581
3435	0.1459141298
3436	0.1459054931
3437	0.1458882271
3438	0.1458649572
3439	0.1458470918
3440	0.1458367902
3441	0.1458209188
3442	0.145797924
3443	0.1457745638
3444	0.145749838
3445	0.1457351487
3446	0.1457037597
3447	0.1456763346
3448	0.1456487327
3449	0.1456376104
3450	0.1456041574
3451	0.1455878968
3452	0.1455713764
3453	0.1455504089
3454	0.1455374535
3455	0.1455039625
3456	0.1454887008
3457	0.1454727973
3458	0.1454636169
3459	0.1454515283
3460	0.1454292652
3461	0.1453898761
3462	0.1453728189
3463	0.1453478365
3464	0.1453352092
3465	0.1453091128
3466	0.1452938002
3467	0.1452793995
3468	0.1452620107
3469	0.1452320617
3470	0.1452140157
3471	0.1451952084
3472	0.1451764251
3473	0.1451562926
3474	0.1451400866
3475	0.1451265351
3476	0.1451157929
3477	0.145082642
3478	0.1450672242
3479	0.1450506021
3480	0.145020558
3481	0.1450004339
3482	0.1449700112
3483	0.1449538057
3484	0.1449390601
3485	0.1449222559
3486	0.1449039461
3487	0.1448806512
3488	0.1448600412
3489	0.1448424602
3490	0.144825902
3491	0.1448129354
3492	0.1447764385
3493	0.1447413353
3494	0.1447101912
3495	0.1446980303
3496	0.1446773377
3497	0.1446512222
3498	0.1446382147
3499	0.1446184764
3500	0.1445858269
3501	0.1445544943
3502	0.1445365716
3503	0.1445141254
3504	0.1444852284
3505	0.1444495819
3506	0.1444406656
3507	0.144408481
3508	0.1443894249
3509	0.1443737176
3510	0.1443548641
3511	0.1443380078
3512	0.1443176405
3513	0.144306351
3514	0.144265874
3515	0.1442384837
3516	0.1442320421
3517	0.1441907406
3518	0.1441685454
3519	0.1441527946
3520	0.1441396006
3521	0.1441079479
3522	0.1440723714
3523	0.1440504025
3524	0.1440340751
3525	0.1440156616
3526	0.1440073705
3527	0.1439949413
3528	0.1439846284
3529	0.143970803
3530	0.1439568064
3531	0.1439355803
3532	0.1439223813
3533	0.1438962455
3534	0.1438890981
3535	0.1438635545
3536	0.143841441
3537	0.1438234704
3538	0.143790132
3539	0.1437642164
3540	0.1437370595
3541	0.1437165249
3542	0.1437029983
3543	0.1436772294
3544	0.1436571303
3545	0.1436312224
3546	0.1436031783
3547	0.1435839853
3548	0.1435737772
3549	0.1435539332
3550	0.1435357317
3551	0.1435186289
3552	0.1434980323
3553	0.1434865413
3554	0.1434620803
3555	0.1434316131
3556	0.1434042408
3557	0.143390014
3558	0.1433659295
3559	0.1433416221
3560	0.1433274672
3561	0.143308785
3562	0.1432747007
3563	0.1432502537
3564	0.143234538
3565	0.143216495
3566	0.1431927797
3567	0.1431749617
3568	0.1431546255
3569	0.1431437062
3570	0.1431185181
3571	0.1430943316
3572	0.1430647164
3573	0.1430193044
3574	0.1429970212
3575	0.142980898
3576	0.1429595012
3577	0.1429346916
3578	0.1428905146
3579	0.1428721069
3580	0.142852267
3581	0.1428282876
3582	0.1428134432
3583	0.1427987346
3584	0.1427852528
3585	0.1427710005
3586	0.14276533
3587	0.1427445372
3588	0.1427315086
3589	0.1427171394
3590	0.1426958287
3591	0.1426872456
3592	0.1426756964
3593	0.1426452225
3594	0.14261798
3595	0.1426067188
3596	0.142586724
3597	0.1425657316
3598	0.1425391889
3599	0.1425096267
3600	0.1425009734
3601	0.1424915822
3602	0.1424686867
3603	0.1424564882
3604	0.1424350664
3605	0.1424131481
3606	0.1423889243
3607	0.1423521204
3608	0.1423355552
3609	0.1423095006
3610	0.1422855654
3611	0.1422504786
3612	0.142226344
3613	0.1422130711
3614	0.1422008642
3615	0.1421731663
3616	0.1421627831
3617	0.1421394555
3618	0.1421209056
3619	0.1420961914
3620	0.1420611168
3621	0.142045336
3622	0.1420196947
3623	0.1420021312
3624	0.1419877153
3625	0.1419728334
3626	0.1419328865
3627	0.1419138459
3628	0.1418963316
3629	0.1418668194
3630	0.1418431802
3631	0.1418208614
3632	0.141806629
3633	0.1417893705
3634	0.141769816
3635	0.1417491285
3636	0.141729813
3637	0.1417129822
3638	0.1416947577
3639	0.1416703744
3640	0.1416571209
3641	0.1416416276
3642	0.1416178019
3643	0.1416007686
3644	0.1415677782
3645	0.1415443718
3646	0.1415271137
3647	0.1415086085
3648	0.1414959637
3649	0.1414717461
3650	0.1414568324
3651	0.1414331432
3652	0.1413924545
3653	0.1413768775
3654	0.1413531047
3655	0.1413376086
3656	0.1413086254
3657	0.1412844049
3658	0.1412669233
3659	0.1412349571
3660	0.1412192975
3661	0.1411708714
3662	0.1411454157
3663	0.1411203819
3664	0.1411052186
3665	0.1410912533
3666	0.1410771765
3667	0.1410564609
3668	0.1410421423
3669	0.1410278745
3670	0.1410107557
3671	0.1409877799
3672	0.1409725372
3673	0.1409584385
3674	0.1409260841
3675	0.1409047339
3676	0.140893466
3677	0.1408663057
3678	0.1408283885
3679	0.1408085747
3680	0.1407810418
3681	0.1407548598
3682	0.1407365812
3683	0.1407288917
3684	0.1407182212
3685	0.1406993731
3686	0.1406727942
3687	0.1406471267
3688	0.1406356698
3689	0.1406255512
3690	0.1406120105
3691	0.1405883958
3692	0.1405620099
3693	0.140542283
3694	0.1405300105
3695	0.140504932
3696	0.140492925
3697	0.1404690847
3698	0.1404463753
3699	0.1404307593
3700	0.140409747
3701	0.1403790508
3702	0.1403539824
3703	0.1403436553
3704	0.1403208423
3705	0.1402951393
3706	0.1402827399
3707	0.1402698552
3708	0.1402411764
3709	0.1402187659
3710	0.1402001223
3711	0.1401720442
3712	0.1401534652
3713	0.1401287075
3714	0.1401111456
3715	0.1400861309
3716	0.1400648036
3717	0.1400284819
3718	0.1400124403
3719	0.1399977502
3720	0.1399700095
3721	0.1399446369
3722	0.1399121397
3723	0.1398937575
3724	0.139877055
3725	0.1398569074
3726	0.1398322375
3727	0.1398134114
3728	0.1397863908
3729	0.139778093
3730	0.1397654936
3731	0.139727674
3732	0.1397081873
3733	0.1396791467
3734	0.1396579175
3735	0.1396258563
3736	0.1395953846
3737	0.1395845973
3738	0.1395668947
3739	0.1395487142
3740	0.1395283228
3741	0.139516085
3742	0.1395079149
3743	0.1394933635
3744	0.1394855926
3745	0.1394669327
3746	0.1394448859
3747	0.1394266185
3748	0.1394089141
3749	0.1393603418
3750	0.1393458801
3751	0.1393281501
3752	0.1393163745
3753	0.139298602
3754	0.1392910793
3755	0.1392713225
3756	0.139246355
3757	0.1392200115
3758	0.139191714
3759	0.1391736305
3760	0.1391566714
3761	0.1391268878
3762	0.1391117097
3763	0.1390941218
3764	0.139082091
3765	0.1390561167
3766	0.1390410934
3767	0.1390178062
3768	0.1389991005
3769	0.1389604055
3770	0.1389382508
3771	0.1389159446
3772	0.1389015206
3773	0.1388908772
3774	0.1388542946
3775	0.1388373884
3776	0.1388177199
3777	0.1387883306
3778	0.1387741903
3779	0.1387410699
3780	0.1387278046
3781	0.1387141205
3782	0.1386946569
3783	0.1386737258
3784	0.1386540274
3785	0.1386379099
3786	0.138620146
3787	0.138593309
3788	0.1385687688
3789	0.1385566269
3790	0.138542026
3791	0.1384971478
3792	0.1384707723
3793	0.1384602933
3794	0.1384432759
3795	0.1384196709
3796	0.1383965614
3797	0.1383664053
3798	0.1383535045
3799	0.1383319311
3800	0.138302765
3801	0.1382892623
3802	0.1382652987
3803	0.1382553549
3804	0.1382284448
3805	0.1382212657
3806	0.1382082045
3807	0.138183824
3808	0.1381748504
3809	0.1381535637
3810	0.1381166392
3811	0.1381040271
3812	0.1380847666
3813	0.1380771553
3814	0.1380505327
3815	0.1380364957
3816	0.138023975
3817	0.1380111115
3818	0.1379922909
3819	0.1379722792
3820	0.1379547883
3821	0.1379391045
3822	0.1379258249
3823	0.1378909739
3824	0.137865338
3825	0.1378488215
3826	0.1378346301
3827	0.1378044126
3828	0.1377850431
3829	0.1377731579
3830	0.137746091
3831	0.137733317
3832	0.1377038675
3833	0.1376854873
3834	0.137669602
3835	0.1376454224
3836	0.1376273633
3837	0.1375856161
3838	0.137573043
3839	0.1375341674
3840	0.1375136229
3841	0.1374923834
3842	0.1374631096
3843	0.1374351247
3844	0.1374143206
3845	0.1373827783
3846	0.1373599645
3847	0.1373417042
3848	0.1373238577
3849	0.1372840062
3850	0.1372675995
3851	0.1372488642
3852	0.1372235371
3853	0.1371898163
3854	0.1371474355
3855	0.1371240542
3856	0.1371021941
3857	0.137084644
3858	0.1370647801
3859	0.137052911
3860	0.1370333145
3861	0.1370225372
3862	0.1369996634
3863	0.1369894403
3864	0.1369476861
3865	0.1369237384
3866	0.1368920714
3867	0.1368713843
3868	0.1368540678
3869	0.1368333601
3870	0.1368194339
3871	0.1367977039
3872	0.1367727567
3873	0.1367483909
3874	0.1367217966
3875	0.136692077
3876	0.1366573771
3877	0.1366220553
3878	0.1365982676
3879	0.1365799036
3880	0.1365672401
3881	0.1365577779
3882	0.1365334499
3883	0.1365190265
3884	0.13650442
3885	0.1364789578
3886	0.1364504949
3887	0.136435279
3888	0.1364095974
3889	0.1363953986
3890	0.136372744
3891	0.1363654517
3892	0.1363448149
3893	0.1363176373
3894	0.1362952515
3895	0.1362792484
3896	0.1362688182
3897	0.1362354558
3898	0.1362130335
3899	0.1362021121
3900	0.1361857462
3901	0.1361670967
3902	0.1361458227
3903	0.1361237398
3904	0.1361001892
3905	0.1360776873
3906	0.136064945
3907	0.1360460366
3908	0.1360338794
3909	0.136013313
3910	0.1359946817
3911	0.1359760616
3912	0.1359605529
3913	0.1359376429
3914	0.1359160991
3915	0.1359012339
3916	0.1358786945
3917	0.1358690741
3918	0.1358505538
3919	0.1358400949
3920	0.1358233444
3921	0.1358097754
3922	0.1357739189
3923	0.1357534482
3924	0.1357249038
3925	0.135716047
3926	0.1356857636
3927	0.1356607487
3928	0.1356450261
3929	0.1356147587
3930	0.1356028086
3931	0.1355860865
3932	0.1355701423
3933	0.1355605523
3934	0.1355366356
3935	0.1355062915
3936	0.1354968428
3937	0.1354768388
3938	0.1354505981
3939	0.1354342014
3940	0.1354270367
3941	0.1354009236
3942	0.1353651883
3943	0.1353447447
3944	0.1353256161
3945	0.1353063326
3946	0.135291108
3947	0.1352802467
3948	0.1352653662
3949	0.1352564556
3950	0.1352347141
3951	0.1352134477
3952	0.1351866924
3953	0.1351773055
3954	0.135160518
3955	0.1351441203
3956	0.135134536
3957	0.1351163074
3958	0.1351030985
3959	0.1350846346
3960	0.13506088
3961	0.1350171252
3962	0.1349920153
3963	0.1349642615
3964	0.1349465187
3965	0.1349130368
3966	0.134899372
3967	0.1348698626
3968	0.13485249
3969	0.1348431219
3970	0.1348276224
3971	0.1348134063
3972	0.1347938059
3973	0.1347623994
3974	0.1347571639
3975	0.1347193549
3976	0.1347048139
3977	0.1346872902
3978	0.1346753842
3979	0.13464677
3980	0.1346293246
3981	0.1346096664
3982	0.1345907878
3983	0.1345700789
3984	0.1345487904
3985	0.1345081197
3986	0.1344877331
3987	0.1344581366
3988	0.1344271197
3989	0.1344148219
3990	0.1344011055
3991	0.1343829737
3992	0.1343492985
3993	0.1343344221
3994	0.1343188188
3995	0.1343067025
3996	0.134301799
3997	0.1342605053
3998	0.1342435648
3999	0.1342329225
4000	0.1342065281
4001	0.1341894085
4002	0.1341738732
4003	0.1341668487
4004	0.1341499081
4005	0.1341396474
4006	0.1341240849
4007	0.1341037195
4008	0.1340859336
4009	0.1340751846
4010	0.1340599686
4011	0.1340415207
4012	0.1340209288
4013	0.1339892654
4014	0.133966066
4015	0.1339565223
4016	0.1339315464
4017	0.1339022962
4018	0.133886592
4019	0.1338662332
4020	0.1338499687
4021	0.1338284136
4022	0.1337993253
4023	0.1337862231
4024	0.1337622172
4025	0.1337482112
4026	0.1337204737
4027	0.1337004053
4028	0.1336792892
4029	0.1336557545
4030	0.1336293603
4031	0.1336158775
4032	0.1335998344
4033	0.1335827912
4034	0.1335575932
4035	0.1335438271
4036	0.1335273478
4037	0.1335037645
4038	0.1334916887
4039	0.1334674114
4040	0.133450925
4041	0.1334233083
4042	0.1333850411
4043	0.1333676367
4044	0.1333405806
4045	0.1333209904
4046	0.1333076939
4047	0.133296046
4048	0.1332721121
4049	0.1332492959
4050	0.1332320959
4051	0.133201718
4052	0.133183281
4053	0.1331604688
4054	0.1331505439
4055	0.1331388426
4056	0.1331084593
4057	0.1330793891
4058	0.1330442257
4059	0.1330259971
4060	0.1330011406
4061	0.1329846525
4062	0.1329644006
4063	0.1329544038
4064	0.132924621
4065	0.1329180173
4066	0.1329065975
4067	0.1328903093
4068	0.1328676586
4069	0.1328464631
4070	0.1328222066
4071	0.1327982278
4072	0.1327840224
4073	0.132774075
4074	0.1327623914
4075	0.1327481792
4076	0.1327257235
4077	0.1327120579
4078	0.1327010184
4079	0.1326765539
4080	0.1326657943
4081	0.1326544743
4082	0.1326377664
4083	0.1326271065
4084	0.132612868
4085	0.1326081046
4086	0.1325547162
4087	0.1325453807
4088	0.1325255627
4089	0.1325189162
4090	0.1324970204
4091	0.1324581191
4092	0.1324293752
4093	0.1324154947
4094	0.1324026751
4095	0.1323723822
4096	0.1323535722
4097	0.1323376917
4098	0.1323190773
4099	0.1322996058
4100	0.1322884228
4101	0.1322702067
4102	0.1322489596
4103	0.1322411439
4104	0.1322299105
4105	0.1322117134
4106	0.1321927576
4107	0.1321798821
4108	0.1321658751
4109	0.1321477646
4110	0.1321377604
4111	0.1321173018
4112	0.1320939464
4113	0.1320764028
4114	0.132059834
4115	0.1320349904
4116	0.1320128137
4117	0.1319757036
4118	0.1319488247
4119	0.1319359481
4120	0.1319272384
4121	0.1318950959
4122	0.1318721669
4123	0.1318475252
4124	0.1318342876
4125	0.1318193823
4126	0.131802253
4127	0.131773166
4128	0.1317648596
4129	0.131752254
4130	0.131727331
4131	0.1317011382
4132	0.1316861512
4133	0.1316620075
4134	0.1316377323
4135	0.1316139646
4136	0.1316033954
4137	0.1315745594
4138	0.1315653543
4139	0.1315389142
4140	0.1315305266
4141	0.1315005848
4142	0.1314731641
4143	0.1314531468
4144	0.1314370291
4145	0.1314159099
4146	0.1314015818
4147	0.1313925555
4148	0.131375838
4149	0.1313629962
4150	0.1313476858
4151	0.1313227108
4152	0.1313137137
4153	0.1312960049
4154	0.1312732276
4155	0.1312596181
4156	0.1312385339
4157	0.1312279011
4158	0.1312142673
4159	0.1311887308
4160	0.1311668204
4161	0.1311599759
4162	0.131141915
4163	0.1311318984
4164	0.1311131225
4165	0.1310979964
4166	0.1310854093
4167	0.1310767894
4168	0.1310320572
4169	0.1310067829
4170	0.1309925089
4171	0.1309783292
4172	0.1309595716
4173	0.1309539594
4174	0.1309353639
4175	0.1309178462
4176	0.1308944577
4177	0.1308733131
4178	0.1308590041
4179	0.1308496183
4180	0.1308340638
4181	0.1308157082
4182	0.1307924125
4183	0.1307818561
4184	0.1307682806
4185	0.1307592404
4186	0.1307406425
4187	0.1307175402
4188	0.1307039395
4189	0.1306936047
4190	0.1306790648
4191	0.1306532379
4192	0.13063005
4193	0.1306123209
4194	0.1305853901
4195	0.1305714092
4196	0.1305550151
4197	0.1305360383
4198	0.1305252326
4199	0.1305056734
4200	0.1304798603
4201	0.1304638323
4202	0.1304150178
4203	0.1304027168
4204	0.1303853607
4205	0.1303621739
4206	0.1303523291
4207	0.1303252407
4208	0.1303091582
4209	0.1302841175
4210	0.1302724904
4211	0.1302644017
4212	0.1302402349
4213	0.1302204669
4214	0.1302059708
4215	0.1301826425
4216	0.1301590718
4217	0.1301487334
4218	0.1301189907
4219	0.1301052566
4220	0.1300896025
4221	0.1300762814
4222	0.1300574335
4223	0.1300428363
4224	0.1300265552
4225	0.1300065604
4226	0.1299723425
4227	0.1299492311
4228	0.1299245814
4229	0.1298986846
4230	0.1298857421
4231	0.1298602486
4232	0.1298336808
4233	0.1298162997
4234	0.1298047825
4235	0.1297763224
4236	0.1297456608
4237	0.1297317738
4238	0.1297194796
4239	0.1297074631
4240	0.129696758
4241	0.1296769355
4242	0.1296510732
4243	0.1296308773
4244	0.1296077222
4245	0.1295852129
4246	0.1295535422
4247	0.1295276227
4248	0.1295039988
4249	0.1294909499
4250	0.1294831215
4251	0.1294578073
4252	0.129431093
4253	0.1294105002
4254	0.1293907662
4255	0.1293734215
4256	0.1293426804
4257	0.1293321395
4258	0.1293182081
4259	0.1293078126
4260	0.1292620485
4261	0.129231462
4262	0.1292126639
4263	0.1291938203
4264	0.1291762094
4265	0.1291637098
4266	0.1291515987
4267	0.1291436768
4268	0.1291262758
4269	0.1291105674
4270	0.1290862755
4271	0.1290716727
4272	0.1290587184
4273	0.1290449036
4274	0.1290275124
4275	0.1290020201
4276	0.1289809737
4277	0.1289661433
4278	0.1289423375
4279	0.1289305742
4280	0.1289123711
4281	0.1288976173
4282	0.128869344
4283	0.1288495488
4284	0.1288304361
4285	0.1288179027
4286	0.1288031094
4287	0.1287846191
4288	0.1287643473
4289	0.1287594737
4290	0.1287530921
4291	0.1287402743
4292	0.1287179823
4293	0.1287044076
4294	0.1286782428
4295	0.1286493655
4296	0.1286329194
4297	0.1286207906
4298	0.1285902547
4299	0.1285732407
4300	0.1285620574
4301	0.1285262165
4302	0.128497356
4303	0.1284760873
4304	0.1284488437
4305	0.1284410947
4306	0.1284219242
4307	0.1284015462
4308	0.1283904071
4309	0.1283729877
4310	0.1283495162
4311	0.1283247018
4312	0.1283050884
4313	0.1282947608
4314	0.1282905334
4315	0.1282713296
4316	0.1282476784
4317	0.1282176575
4318	0.1282052024
4319	0.1281848821
4320	0.1281470736
4321	0.1281305708
4322	0.1281198629
4323	0.1281082689
4324	0.1280843267
4325	0.1280722876
4326	0.1280479957
4327	0.12804046
4328	0.1280227627
4329	0.1280007541
4330	0.127983162
4331	0.1279547991
4332	0.1279367119
4333	0.1279309262
4334	0.1279230754
4335	0.1279085489
4336	0.1278949544
4337	0.1278843559
4338	0.1278772791
4339	0.1278457282
